sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
21, 475672709, -147.13162231445312, -82.34624481201172, -169.1822967529297, 9.928525924682617, -0.709831178188324, -1.3526111841201782, 3.9870870113372803, 13.210749626159668, 1.2876535654067993, 
22, 475681042, -146.6712646484375, -82.4231948852539, -169.62770080566406, 9.93493366241455, -0.694553017616272, -1.3655318021774292, 4.094884395599365, 14.176138877868652, 1.279085636138916, 
23, 475689375, -146.04931640625, -82.51974487304688, -170.22068786621094, 9.90500545501709, -0.6922141909599304, -1.388468623161316, 4.090683460235596, 14.806093215942383, 1.3458360433578491, 
24, 475697708, -145.56439208984375, -82.59546661376953, -170.7018280029297, 9.919269561767578, -0.7047972679138184, -1.411708950996399, 4.152132034301758, 15.450726509094238, 1.4075920581817627, 
25, 475706041, -144.86502075195312, -82.6979751586914, -171.37107849121094, 9.905797958374023, -0.7112674713134766, -1.3851075172424316, 4.27754020690918, 15.970415115356445, 1.4228583574295044, 
26, 475714374, -144.34414672851562, -82.77151489257812, -171.88021850585938, 9.93012809753418, -0.7008143663406372, -1.4399957656860352, 4.312041759490967, 16.52898406982422, 1.5799248218536377, 
27, 475722707, -143.54966735839844, -82.87864685058594, -172.64480590820312, 9.921234130859375, -0.7137525081634521, -1.4536775350570679, 4.307432174682617, 17.136581420898438, 1.7001582384109497, 
28, 475731040, -143.00033569335938, -82.95040893554688, -173.19003295898438, 9.91402816772461, -0.71177077293396, -1.443041443824768, 4.312195777893066, 17.583932876586914, 1.6444214582443237, 
29, 475739373, -142.12646484375, -83.06090545654297, -174.033935546875, 9.896397590637207, -0.7046312093734741, -1.4541527032852173, 4.355023384094238, 18.02741813659668, 1.7315868139266968, 
30, 475747706, -141.540771484375, -83.13092803955078, -174.60202026367188, 9.899614334106445, -0.705342173576355, -1.4861032962799072, 4.4053802490234375, 18.476844787597656, 1.7334564924240112, 
31, 475756039, -140.5784454345703, -83.24300384521484, -175.5336456298828, 9.896851539611816, -0.7038363814353943, -1.4866085052490234, 4.47186279296875, 18.792964935302734, 1.867764949798584, 
32, 475764372, -139.9595947265625, -83.30863189697266, -176.13893127441406, 9.89046859741211, -0.698056161403656, -1.5454765558242798, 4.492546081542969, 19.0631046295166, 1.9739229679107666, 
33, 475772705, -138.9141082763672, -83.4200439453125, -177.15338134765625, 9.898655891418457, -0.6893444657325745, -1.5304783582687378, 4.532376289367676, 19.29973030090332, 2.0003316402435303, 
34, 475781038, -138.27972412109375, -83.48091888427734, -177.7695770263672, 9.887927055358887, -0.7161732316017151, -1.5533618927001953, 4.581197261810303, 19.48440933227539, 2.0683374404907227, 
35, 475789371, -137.15565490722656, -83.59036254882812, -178.86293029785156, 9.888471603393555, -0.7193137407302856, -1.5744014978408813, 4.522502422332764, 19.65921401977539, 2.0935544967651367, 
36, 475797704, -136.51048278808594, -83.64606475830078, -179.494140625, 9.89798641204834, -0.695719838142395, -1.6267011165618896, 4.5031633377075195, 19.725502014160156, 2.102417230606079, 
37, 475806037, -135.32969665527344, -83.75091552734375, 179.3563995361328, 9.884285926818848, -0.708070695400238, -1.6460539102554321, 4.596040725708008, 19.57847785949707, 2.124061107635498, 
38, 475814370, -134.70372009277344, -83.79812622070312, 178.74119567871094, 9.858047485351562, -0.6846044659614563, -1.7039166688919067, 4.50221586227417, 19.48201560974121, 2.2116363048553467, 
39, 475822703, -133.47952270507812, -83.89693450927734, 177.54823303222656, 9.843668937683105, -0.6827677488327026, -1.737187385559082, 4.576957702636719, 19.285064697265625, 2.156667947769165, 
40, 475831036, -132.89263916015625, -83.93595886230469, 176.98495483398438, 9.821050643920898, -0.6693776845932007, -1.747744083404541, 4.504533767700195, 19.176986694335938, 2.2282981872558594, 
41, 475839369, -131.6291961669922, -84.02735900878906, 175.75271606445312, 9.824440002441406, -0.6546155214309692, -1.7628573179244995, 4.5637664794921875, 18.86033058166504, 2.3124539852142334, 
42, 475847702, -131.1096954345703, -84.05624389648438, 175.2515869140625, 9.82100772857666, -0.687078058719635, -1.7613965272903442, 4.455084800720215, 18.377910614013672, 2.3284623622894287, 
43, 475856035, -129.84881591796875, -84.13933563232422, 174.0205535888672, 9.812553405761719, -0.6616542935371399, -1.7914289236068726, 4.358288764953613, 18.03086280822754, 2.2907071113586426, 
44, 475864368, -129.4053497314453, -84.15963745117188, 173.5971221923828, 9.79383373260498, -0.657710075378418, -1.8058092594146729, 4.347888946533203, 17.551286697387695, 2.304769515991211, 
45, 475872701, -128.15597534179688, -84.23448944091797, 172.37835693359375, 9.80703353881836, -0.6481174826622009, -1.802428960800171, 4.424886226654053, 17.1689453125, 2.2631208896636963, 
46, 475881034, -127.79945373535156, -84.24810028076172, 172.0413055419922, 9.7762451171875, -0.6545702219009399, -1.8041958808898926, 4.23126745223999, 16.676048278808594, 2.204335927963257, 
47, 475889367, -126.5879135131836, -84.31434631347656, 170.8590545654297, 9.783153533935547, -0.6581282019615173, -1.82062828540802, 4.228526592254639, 16.0928897857666, 2.2089977264404297, 
48, 475897700, -126.32837677001953, -84.31959533691406, 170.62435913085938, 9.778582572937012, -0.6492570042610168, -1.8556097745895386, 4.248147010803223, 15.522869110107422, 2.2292840480804443, 
49, 475906033, -125.17488098144531, -84.3763198852539, 169.5001983642578, 9.774900436401367, -0.6688392758369446, -1.8576316833496094, 4.17645263671875, 14.777750968933105, 2.2521321773529053, 
50, 475914366, -125.03388214111328, -84.37339782714844, 169.37945556640625, 9.760258674621582, -0.6669583320617676, -1.8841009140014648, 4.141157150268555, 14.170695304870605, 2.1941416263580322, 
51, 475922699, -123.96343994140625, -84.42163848876953, 168.33839416503906, 9.735884666442871, -0.6559597849845886, -1.85762619972229, 4.1425652503967285, 13.366381645202637, 2.132411003112793, 
52, 475931032, -123.96902465820312, -84.41092681884766, 168.36488342285156, 9.72640323638916, -0.6656192541122437, -1.9098153114318848, 4.010984897613525, 12.480562210083008, 2.0603325366973877, 
53, 475939365, -123.0072250366211, -84.44938659667969, 167.4315643310547, 9.707921981811523, -0.658081591129303, -1.9403023719787598, 3.964033842086792, 11.662009239196777, 2.1335127353668213, 
54, 475947698, -123.16278839111328, -84.42943572998047, 167.6098175048828, 9.682792663574219, -0.6585829854011536, -1.939491629600525, 3.933987855911255, 10.699732780456543, 2.050675630569458, 
55, 475956031, -122.32566833496094, -84.45946502685547, 166.80165100097656, 9.719757080078125, -0.6531608700752258, -1.958775520324707, 3.92684268951416, 9.879822731018066, 2.0636367797851562, 
56, 475964364, -122.62322235107422, -84.4311294555664, 167.12220764160156, 9.688852310180664, -0.6462514996528625, -1.9611260890960693, 3.7722854614257812, 8.994874000549316, 2.0583858489990234, 
57, 475972697, -121.92457580566406, -84.45263671875, 166.45130920410156, 9.701851844787598, -0.6410354971885681, -1.9444347620010376, 3.709761381149292, 8.01313304901123, 1.994862675666809, 
58, 475981030, -122.38656616210938, -84.41496276855469, 166.9379425048828, 9.699917793273926, -0.6413773894309998, -1.9929007291793823, 3.6657817363739014, 6.895174026489258, 2.044682264328003, 
59, 475989363, -121.83538818359375, -84.42729187011719, 166.4146270751953, 9.68838119506836, -0.6473522782325745, -2.0015194416046143, 3.650285005569458, 6.008485317230225, 2.0018036365509033, 
60, 475997696, -122.44417572021484, -84.3821792602539, 167.04769897460938, 9.663893699645996, -0.6550790071487427, -2.012085199356079, 3.4404139518737793, 5.03869104385376, 1.9222586154937744, 
61, 476006029, -122.060302734375, -84.38682556152344, 166.6893768310547, 9.681550025939941, -0.6618896126747131, -1.9854191541671753, 3.281670331954956, 3.9180049896240234, 1.7773205041885376, 
62, 476014362, -122.83647155761719, -84.33164978027344, 167.48849487304688, 9.68812370300293, -0.649871289730072, -2.000455379486084, 3.2125120162963867, 2.7161080837249756, 1.8105167150497437, 
63, 476022695, -122.60393524169922, -84.32715606689453, 167.28147888183594, 9.669812202453613, -0.6454050540924072, -1.9917503595352173, 3.1853606700897217, 1.8346964120864868, 1.7973765134811401, 
64, 476031028, -123.50494384765625, -84.2625732421875, 168.2098388671875, 9.687352180480957, -0.6435994505882263, -1.9975539445877075, 3.13789701461792, 0.7379972338676453, 1.7612088918685913, 
65, 476039361, -123.44647979736328, -84.24885559082031, 168.17601013183594, 9.658794403076172, -0.6407248973846436, -1.986965537071228, 2.9865174293518066, -0.49316373467445374, 1.6048343181610107, 
66, 476047694, -124.48345184326172, -84.17388916015625, 169.2383575439453, 9.670380592346191, -0.6541885137557983, -2.019594192504883, 2.8995821475982666, -1.5412211418151855, 1.6091628074645996, 
67, 476056027, -124.5688247680664, -84.1500473022461, 169.3482666015625, 9.669547080993652, -0.6467239856719971, -1.9804139137268066, 2.8849825859069824, -2.6393423080444336, 1.599865198135376, 
68, 476064360, -124.72765350341797, -84.12173461914062, 169.53192138671875, 9.659361839294434, -0.6429599523544312, -2.004020929336548, 2.873814821243286, -3.719187021255493, 1.5168237686157227, 
69, 476072693, -125.93649291992188, -84.02975463867188, 170.7644500732422, 9.676338195800781, -0.6530113220214844, -1.9915406703948975, 2.7018916606903076, -4.798070907592773, 1.5005073547363281, 
70, 476081026, -127.17599487304688, -83.9306640625, 172.03646850585938, 9.677602767944336, -0.6307551264762878, -1.9663995504379272, 2.6474361419677734, -5.9844207763671875, 1.4065800905227661, 
71, 476089359, -127.52581024169922, -83.88695526123047, 172.41001892089844, 9.688257217407227, -0.6491045951843262, -1.995556354522705, 2.5978472232818604, -6.862605094909668, 1.2938520908355713, 
72, 476097692, -128.820068359375, -83.77635192871094, 173.7360076904297, 9.695670127868652, -0.637387752532959, -1.9665635824203491, 2.459043264389038, -7.895651817321777, 1.2740519046783447, 
73, 476106025, -129.28134155273438, -83.72008514404297, 174.2196044921875, 9.685535430908203, -0.6313405632972717, -1.9961260557174683, 2.341231107711792, -9.051483154296875, 1.2760118246078491, 
74, 476114358, -130.62075805664062, -83.59577941894531, 175.59169006347656, 9.705415725708008, -0.6540325284004211, -1.956850290298462, 2.220421314239502, -9.988885879516602, 1.1981827020645142, 
75, 476122691, -131.1676025390625, -83.52825927734375, 176.16075134277344, 9.689868927001953, -0.6313241124153137, -1.9493862390518188, 2.2366480827331543, -10.97324275970459, 1.1273466348648071, 
76, 476131024, -132.52496337890625, -83.38998413085938, 177.552001953125, 9.709742546081543, -0.6271962523460388, -1.9343223571777344, 2.120013475418091, -11.962987899780273, 1.1317137479782104, 
77, 476139357, -133.1451873779297, -83.30933380126953, 178.1937713623047, 9.723146438598633, -0.6456327438354492, -1.9388166666030884, 2.0774941444396973, -12.983153343200684, 1.0415260791778564, 
78, 476147690, -134.50079345703125, -83.1577377319336, 179.58192443847656, 9.714448928833008, -0.6469641327857971, -1.9432919025421143, 1.9934797286987305, -13.806499481201172, 1.0032331943511963, 
79, 476156023, -135.16229248046875, -83.06500244140625, -179.7359161376953, 9.719839096069336, -0.6509450674057007, -1.9200513362884521, 1.8986555337905884, -14.663832664489746, 0.9818450212478638, 
80, 476164356, -136.4929656982422, -82.9004135131836, -178.37245178222656, 9.729836463928223, -0.6499578356742859, -1.9107459783554077, 1.9474506378173828, -15.477544784545898, 0.9028506875038147, 
81, 476172689, -137.18426513671875, -82.79573822021484, -177.66078186035156, 9.7369384765625, -0.6408894658088684, -1.8887181282043457, 1.7884888648986816, -16.28060531616211, 0.8522114753723145, 
82, 476181022, -138.47576904296875, -82.61924743652344, -176.33758544921875, 9.764965057373047, -0.6603044867515564, -1.8851733207702637, 1.6763238906860352, -16.955204010009766, 0.7629969716072083, 
