sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 432268252, -159.63197326660156, -79.08021545410156, -152.26382446289062, 0, 0, 0, 0, 0, 0, 
1, 432276585, -159.359375, -79.14988708496094, -152.50860595703125, 9.753090858459473, -0.6629236340522766, -1.8157851696014404, 3.8706576824188232, 9.780272483825684, 2.264490842819214, 
2, 432284918, -159.25607299804688, -79.13052368164062, -152.59100341796875, 9.737353324890137, -0.6596112251281738, -1.8299498558044434, 3.8814151287078857, 9.191221237182617, 1.9738205671310425, 
3, 432293251, -159.00936889648438, -79.19119262695312, -152.80978393554688, 9.747061729431152, -0.6470508575439453, -1.8316303491592407, 3.8246541023254395, 8.566848754882812, 2.0174927711486816, 
4, 432301584, -158.99705505371094, -79.15315246582031, -152.79913330078125, 9.736947059631348, -0.6603204607963562, -1.8727734088897705, 3.6548309326171875, 7.911404609680176, 2.0310423374176025, 
5, 432309917, -158.78053283691406, -79.20242309570312, -152.9886016845703, 9.726402282714844, -0.6568953990936279, -1.8875255584716797, 3.6548564434051514, 7.060140609741211, 1.8497191667556763, 
6, 432318250, -158.85000610351562, -79.13581848144531, -152.9053497314453, 9.735526084899902, -0.6513845324516296, -1.8869352340698242, 3.6241202354431152, 6.424217700958252, 1.877587914466858, 
7, 432326583, -158.6562042236328, -79.1744613647461, -153.072509765625, 9.71162223815918, -0.62943035364151, -1.8837792873382568, 3.560852289199829, 5.693083763122559, 1.836835265159607, 
8, 432334916, -158.79112243652344, -79.1056137084961, -152.8922882080078, 9.713384628295898, -0.6312815546989441, -1.9034994840621948, 3.337214946746826, 4.779987812042236, 1.7151421308517456, 
9, 432343249, -158.6368865966797, -79.13148498535156, -153.0208282470703, 9.718883514404297, -0.6200701594352722, -1.94137442111969, 3.362905979156494, 3.94993257522583, 1.5856364965438843, 
10, 432351582, -158.8284149169922, -79.05693054199219, -152.8004608154297, 9.7083101272583, -0.6357663869857788, -1.9141488075256348, 3.3671836853027344, 3.162576675415039, 1.469117283821106, 
11, 432359915, -158.70526123046875, -79.07079315185547, -152.8980712890625, 9.687307357788086, -0.6406039595603943, -1.9286972284317017, 3.27028489112854, 2.3496577739715576, 1.4716274738311768, 
12, 432368248, -158.90028381347656, -78.99329376220703, -152.66282653808594, 9.700090408325195, -0.6377282738685608, -1.9017934799194336, 3.084146022796631, 1.4019056558609009, 1.3281621932983398, 
13, 432376581, -158.81443786621094, -78.99430847167969, -152.7233428955078, 9.702364921569824, -0.6443449258804321, -1.9145243167877197, 3.1748206615448, 0.6193138360977173, 1.247426152229309, 
14, 432384914, -158.74514770507812, -78.9885482788086, -152.7685546875, 9.699140548706055, -0.636346697807312, -1.9379311800003052, 2.9892709255218506, -0.26723331212997437, 1.21553635597229, 
15, 432393247, -158.9454345703125, -78.90481567382812, -152.53187561035156, 9.684054374694824, -0.6421908140182495, -1.931523323059082, 3.0810980796813965, -1.1646536588668823, 1.1390266418457031, 
16, 432401580, -159.13760375976562, -78.82294464111328, -152.30227661132812, 9.672377586364746, -0.6553142070770264, -1.9279601573944092, 2.842437267303467, -2.0320284366607666, 0.9921929836273193, 
17, 432409913, -159.1222686767578, -78.79700469970703, -152.29310607910156, 9.687845230102539, -0.6318002939224243, -1.9129289388656616, 2.9159116744995117, -2.9900522232055664, 0.9129810333251953, 
18, 432418246, -159.31439208984375, -78.71128845214844, -152.0731658935547, 9.697988510131836, -0.6377806067466736, -1.9301784038543701, 2.7176706790924072, -3.7751543521881104, 0.8435279726982117, 
19, 432426579, -159.330810546875, -78.67255401611328, -152.03326416015625, 9.70535659790039, -0.6429530382156372, -1.904355764389038, 2.7206928730010986, -4.680591106414795, 0.7653276920318604, 
20, 432434912, -159.5238494873047, -78.5827865600586, -151.8051300048828, 9.700385093688965, -0.6192822456359863, -1.9174778461456299, 2.662407875061035, -5.529601097106934, 0.766800582408905, 
21, 432443245, -159.5748291015625, -78.5315933227539, -151.7308349609375, 9.689350128173828, -0.6555444598197937, -1.9231466054916382, 2.6145858764648438, -6.378763675689697, 0.4931124448776245, 
22, 432451578, -159.7759246826172, -78.43828582763672, -151.49765014648438, 9.70687484741211, -0.6436997056007385, -1.8848822116851807, 2.4842092990875244, -7.073089599609375, 0.5458265542984009, 
23, 432459911, -159.85414123535156, -78.375, -151.3971710205078, 9.71745491027832, -0.644924521446228, -1.8839746713638306, 2.4256041049957275, -7.961134433746338, 0.344831645488739, 
24, 432468244, -160.04942321777344, -78.27751159667969, -151.1828155517578, 9.714494705200195, -0.6604083180427551, -1.8590278625488281, 2.3312668800354004, -8.755766868591309, 0.6021522879600525, 
25, 432476577, -160.14503479003906, -78.20199584960938, -151.0658416748047, 9.701003074645996, -0.6468747854232788, -1.8627547025680542, 2.2778611183166504, -9.483311653137207, 0.39060425758361816, 
26, 432484910, -160.34515380859375, -78.10281372070312, -150.8339385986328, 9.749166488647461, -0.6494278907775879, -1.831766963005066, 2.2764782905578613, -10.195850372314453, 0.24168315529823303, 
27, 432493243, -160.46087646484375, -78.01747131347656, -150.69639587402344, 9.753600120544434, -0.6467411518096924, -1.8448809385299683, 2.2616219520568848, -10.792661666870117, 0.21983419358730316, 
28, 432501576, -160.65966796875, -77.91690063476562, -150.4735107421875, 9.752350807189941, -0.6454510688781738, -1.8419657945632935, 2.0942840576171875, -11.499537467956543, 0.10490311682224274, 
29, 432509909, -160.7971954345703, -77.82168579101562, -150.31590270996094, 9.749021530151367, -0.6476094126701355, -1.838517189025879, 1.9862173795700073, -12.094913482666016, 0.02237403392791748, 
30, 432518242, -160.9955291748047, -77.71829986572266, -150.08782958984375, 9.747461318969727, -0.6460199952125549, -1.8358509540557861, 1.9596045017242432, -12.776895523071289, 0.006390753202140331, 
31, 432526575, -161.14903259277344, -77.61356353759766, -149.91378784179688, 9.745692253112793, -0.658592939376831, -1.8116751909255981, 1.9793790578842163, -13.340409278869629, -0.1398281455039978, 
32, 432534908, -161.34442138671875, -77.5082778930664, -149.69456481933594, 9.791512489318848, -0.6591015458106995, -1.8217921257019043, 1.900794506072998, -13.85958480834961, -0.10932158678770065, 
33, 432543241, -161.50689697265625, -77.39437866210938, -149.51222229003906, 9.767840385437012, -0.6526865363121033, -1.7758846282958984, 1.86293625831604, -14.466434478759766, -0.15176434814929962, 
34, 432551574, -161.7005615234375, -77.28741455078125, -149.2978515625, 9.79349422454834, -0.6489620208740234, -1.7710870504379272, 1.7287436723709106, -14.907796859741211, -0.24279740452766418, 
35, 432559907, -161.87155151367188, -77.1669921875, -149.1069793701172, 9.769474983215332, -0.6398873329162598, -1.7997195720672607, 1.82095468044281, -15.31019401550293, -0.29205355048179626, 
36, 432568240, -162.05856323242188, -77.05937957763672, -148.89659118652344, 9.789629936218262, -0.6537534594535828, -1.7649829387664795, 1.7641167640686035, -15.739513397216797, -0.2798099219799042, 
37, 432576573, -162.23622131347656, -76.9321517944336, -148.69984436035156, 9.789485931396484, -0.6569511294364929, -1.7617868185043335, 1.682151198387146, -16.16153335571289, -0.3739422559738159, 
38, 432584906, -162.41622924804688, -76.82361602783203, -148.50457763671875, 9.776519775390625, -0.6472998261451721, -1.7629425525665283, 1.6587141752243042, -16.533096313476562, -0.3031957447528839, 
39, 432593239, -162.5937957763672, -76.69050598144531, -148.3080291748047, 9.800213813781738, -0.6486881375312805, -1.7558298110961914, 1.652694821357727, -16.859882354736328, -0.3493013381958008, 
40, 432601572, -162.770751953125, -76.58280181884766, -148.1157684326172, 9.818635940551758, -0.6460685729980469, -1.739948034286499, 1.6052318811416626, -17.085674285888672, -0.4713277220726013, 
41, 432609905, -162.94970703125, -76.44651794433594, -147.91806030273438, 9.82453727722168, -0.6558600664138794, -1.71121346950531, 1.5984697341918945, -17.257980346679688, -0.46633288264274597, 
42, 432618238, -163.11495971679688, -76.33992767333984, -147.73846435546875, 9.815564155578613, -0.6676803827285767, -1.6971977949142456, 1.5395822525024414, -17.518165588378906, -0.4073944389820099, 
43, 432626571, -163.29391479492188, -76.20055389404297, -147.54144287109375, 9.829005241394043, -0.6592372059822083, -1.6751750707626343, 1.496857762336731, -17.634353637695312, -0.5384880900382996, 
44, 432634904, -163.45252990722656, -76.09730529785156, -147.37033081054688, 9.85266399383545, -0.6866230964660645, -1.616122841835022, 1.5763388872146606, -17.761634826660156, -0.5891019701957703, 
45, 432643237, -163.6261749267578, -75.95574951171875, -147.17849731445312, 9.861082077026367, -0.6998528838157654, -1.5885761976242065, 1.5035945177078247, -17.87420654296875, -0.5146926045417786, 
46, 432651570, -163.763916015625, -75.85802459716797, -147.0353240966797, 9.883050918579102, -0.6800714135169983, -1.5510919094085693, 1.5251102447509766, -17.69196128845215, -0.4462769031524658, 
47, 432659903, -163.92581176757812, -75.71880340576172, -146.85507202148438, 9.86684513092041, -0.698471188545227, -1.5076041221618652, 1.5470104217529297, -17.531766891479492, -0.44986289739608765, 
48, 432668236, -164.04627990722656, -75.62937927246094, -146.7211456298828, 9.85873794555664, -0.6737719178199768, -1.505338191986084, 1.521550178527832, -17.351728439331055, -0.4462513327598572, 
49, 432676569, -164.2008819580078, -75.49235534667969, -146.5484619140625, 9.854314804077148, -0.7021008133888245, -1.4981242418289185, 1.5247775316238403, -17.237642288208008, -0.4720192849636078, 
50, 432684902, -164.30523681640625, -75.41153717041016, -146.4244842529297, 9.847113609313965, -0.6898523569107056, -1.478538990020752, 1.5607908964157104, -16.898509979248047, -0.4483772814273834, 
51, 432693235, -164.44859313964844, -75.27900695800781, -146.2628173828125, 9.889748573303223, -0.6895703077316284, -1.4936667680740356, 1.571600079536438, -16.651355743408203, -0.44297266006469727, 
52, 432701568, -164.5327606201172, -75.20710754394531, -146.17648315429688, 9.896875381469727, -0.7070226073265076, -1.4843354225158691, 1.7279239892959595, -16.304950714111328, -0.327349990606308, 
53, 432709901, -164.66122436523438, -75.08029174804688, -146.02903747558594, 9.892925262451172, -0.6964473724365234, -1.4468438625335693, 1.7026681900024414, -15.892175674438477, -0.3327801823616028, 
54, 432718234, -164.73106384277344, -75.01769256591797, -145.93975830078125, 9.892459869384766, -0.7050660252571106, -1.44923734664917, 1.7102500200271606, -15.640003204345703, -0.3241994380950928, 
55, 432726567, -164.85020446777344, -74.89661407470703, -145.80178833007812, 9.860018730163574, -0.6766522526741028, -1.4389235973358154, 1.7062283754348755, -15.165011405944824, -0.33746758103370667, 
56, 432734900, -164.90087890625, -74.84516143798828, -145.741943359375, 9.884867668151855, -0.6973777413368225, -1.4816545248031616, 1.7545109987258911, -14.657157897949219, -0.18698391318321228, 
57, 432743233, -165.00216674804688, -74.73141479492188, -145.6220703125, 9.898188591003418, -0.6761570572853088, -1.4448127746582031, 1.7450339794158936, -14.180989265441895, -0.10512083023786545, 
58, 432751566, -165.0363311767578, -74.69074249267578, -145.5792236328125, 9.895585060119629, -0.7011775970458984, -1.4275615215301514, 1.8759740591049194, -13.650289535522461, -0.10368644446134567, 
59, 432759899, -165.1251983642578, -74.58550262451172, -145.47042846679688, 9.8915376663208, -0.6811065673828125, -1.4395341873168945, 1.9481550455093384, -13.114412307739258, -0.0940810963511467, 
60, 432768232, -165.14080810546875, -74.5552978515625, -145.44680786132812, 9.886625289916992, -0.708411693572998, -1.4333114624023438, 1.8886531591415405, -12.61040210723877, 0.10536417365074158, 
61, 432776565, -165.2129669189453, -74.45832824707031, -145.3553924560547, 9.886030197143555, -0.6893686056137085, -1.3961865901947021, 1.9338617324829102, -12.02652359008789, 0.13966162502765656, 
62, 432784898, -165.2124786376953, -74.43974304199219, -145.35096740722656, 9.868631362915039, -0.7040351033210754, -1.3895618915557861, 2.0659289360046387, -11.426406860351562, 0.1705780029296875, 
63, 432793231, -165.27175903320312, -74.3536605834961, -145.27110290527344, 9.901302337646484, -0.6785650849342346, -1.3807477951049805, 2.1369831562042236, -10.679241180419922, 0.13610126078128815, 
64, 432801564, -165.2554931640625, -74.34911346435547, -145.2777099609375, 9.894853591918945, -0.674543559551239, -1.3546313047409058, 2.2209463119506836, -9.940885543823242, 0.18799568712711334, 
65, 432809897, -165.2971954345703, -74.27465057373047, -145.2151641845703, 9.89663314819336, -0.7131340503692627, -1.3401567935943604, 2.243359088897705, -9.194948196411133, 0.3042075037956238, 
66, 432818230, -165.2616729736328, -74.28424072265625, -145.24012756347656, 9.899847030639648, -0.6971409916877747, -1.336621642112732, 2.3073434829711914, -8.381105422973633, 0.3408358693122864, 
67, 432826563, -165.2867889404297, -74.22293853759766, -145.1931915283203, 9.905561447143555, -0.6914461255073547, -1.3009015321731567, 2.421173095703125, -7.553997993469238, 0.393216997385025, 
68, 432834896, -165.23277282714844, -74.24658966064453, -145.2379913330078, 9.903173446655273, -0.6928530931472778, -1.3237026929855347, 2.4438412189483643, -6.814948558807373, 0.4681130051612854, 
