sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
12, 672119886, -101.50593566894531, -87.55623626708984, -150.07371520996094, 10.009907722473145, -0.3945152759552002, -0.386673241853714, 3.6021311283111572, 22.591585159301758, 1.6124681234359741, 
13, 672128219, -96.96952056884766, -87.57408142089844, -154.58262634277344, 10.00163745880127, -0.39183786511421204, -0.38849157094955444, 3.7495927810668945, 23.03145980834961, 1.5891079902648926, 
14, 672136552, -95.23100280761719, -87.57909393310547, -156.338134765625, 9.982378959655762, -0.38540342450141907, -0.38667619228363037, 3.72497820854187, 23.552200317382812, 1.5730481147766113, 
15, 672144885, -90.48954010009766, -87.57577514648438, -161.05282592773438, 9.993203163146973, -0.36421582102775574, -0.35905396938323975, 3.70566463470459, 23.86330795288086, 1.5940771102905273, 
16, 672153218, -88.60054016113281, -87.57376098632812, -162.9662322998047, 9.989809036254883, -0.38379502296447754, -0.37729066610336304, 3.6862740516662598, 24.14698600769043, 1.677425742149353, 
17, 672161551, -83.80732727050781, -87.54584503173828, -167.73374938964844, 10.00957202911377, -0.4037906229496002, -0.410026878118515, 3.64267897605896, 24.520700454711914, 1.6938960552215576, 
18, 672169884, -81.89996337890625, -87.53423309326172, -169.6802520751953, 10.01106071472168, -0.3917847275733948, -0.37606287002563477, 3.8537662029266357, 24.66216468811035, 1.622457504272461, 
19, 672178217, -77.24153900146484, -87.48239135742188, -174.31207275390625, 9.984713554382324, -0.3876008093357086, -0.39486417174339294, 3.7403199672698975, 24.885906219482422, 1.711082935333252, 
20, 672186550, -75.36398315429688, -87.45963287353516, -176.2139129638672, 9.99792194366455, -0.4161492884159088, -0.3738144040107727, 3.674236297607422, 25.06605339050293, 1.6504542827606201, 
21, 672194883, -70.93243408203125, -87.38431549072266, 179.3812255859375, 10.000722885131836, -0.3827630281448364, -0.38132959604263306, 3.7597365379333496, 25.361616134643555, 1.723813533782959, 
22, 672203216, -69.16155242919922, -87.35100555419922, 177.58700561523438, 10.00922966003418, -0.3880116939544678, -0.39149823784828186, 3.7464940547943115, 25.269943237304688, 1.7290388345718384, 
23, 672211549, -65.0992202758789, -87.25654602050781, 173.55088806152344, 10.014055252075195, -0.40778878331184387, -0.39979487657546997, 3.680537223815918, 25.39898681640625, 1.5894922018051147, 
24, 672219882, -63.500370025634766, -87.2146987915039, 171.92263793945312, 9.985358238220215, -0.40186387300491333, -0.4203333556652069, 3.7371320724487305, 25.3375244140625, 1.6925256252288818, 
25, 672228215, -59.86885070800781, -87.10267639160156, 168.31895446777344, 9.988356590270996, -0.41429606080055237, -0.42358002066612244, 3.8549959659576416, 25.248733520507812, 1.6623648405075073, 
26, 672236548, -58.47747802734375, -87.05536651611328, 166.8890380859375, 9.992420196533203, -0.39324328303337097, -0.3941601514816284, 3.7274370193481445, 25.278881072998047, 1.6270170211791992, 
