sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 1330469364, 91.25288391113281, -37.74026107788086, -53.68345642089844, 0, 0, 0, 0, 0, 0, 
1, 1330477697, 91.28691101074219, -37.7503662109375, -53.695152282714844, 6.02345609664917, 7.804612159729004, -0.1972765177488327, 3.224461078643799, -1.0819965600967407, 1.2376415729522705, 
2, 1330486030, 91.34256744384766, -37.74846649169922, -53.67695999145508, 6.028526306152344, 7.818124294281006, -0.18727627396583557, 3.2343220710754395, -1.0819708108901978, 1.2540345191955566, 
3, 1330494363, 91.37797546386719, -37.758705139160156, -53.69013214111328, 6.020721435546875, 7.798667907714844, -0.1881457418203354, 3.2833988666534424, -1.2196985483169556, 1.25751793384552, 
4, 1330502696, 91.42733764648438, -37.74936294555664, -53.68410110473633, 6.020316123962402, 7.802939414978027, -0.19851550459861755, 3.152254343032837, -1.3113720417022705, 1.2741672992706299, 
5, 1330511029, 91.46314239501953, -37.75905990600586, -53.697731018066406, 6.021655559539795, 7.792637348175049, -0.19949190318584442, 3.2931833267211914, -1.2624998092651367, 1.1952754259109497, 
6, 1330519362, 91.5091323852539, -37.75196075439453, -53.71925735473633, 6.04684591293335, 7.815323352813721, -0.18986716866493225, 3.209399461746216, -1.4771472215652466, 1.2139226198196411, 
7, 1330527695, 91.54412078857422, -37.76254653930664, -53.73316192626953, 6.031775951385498, 7.825077533721924, -0.2039845883846283, 3.1768689155578613, -1.2850403785705566, 1.3036234378814697, 
8, 1330536028, 91.5809097290039, -37.75942611694336, -53.72777557373047, 6.011215686798096, 7.8093414306640625, -0.19759319722652435, 3.196387529373169, -1.4276862144470215, 1.3039822578430176, 
9, 1330544361, 91.61753845214844, -37.76933288574219, -53.74457931518555, 6.01633358001709, 7.8209757804870605, -0.1952672004699707, 3.1601176261901855, -1.5622888803482056, 1.2339528799057007, 
