sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
50, 245577039, 171.15113830566406, -80.7898178100586, -125.87806701660156, 9.878341674804688, -0.7941778898239136, -1.5628117322921753, 1.6713416576385498, -0.8468322157859802, -11.421207427978516, 
51, 245585372, 170.635986328125, -80.76679992675781, -125.34169006347656, 9.867413520812988, -0.8025388717651367, -1.5838658809661865, 1.7063051462173462, -1.0978262424468994, -10.6571626663208, 
52, 245593705, 170.80609130859375, -80.76426696777344, -125.4827651977539, 9.862469673156738, -0.7978960871696472, -1.5539698600769043, 1.7953401803970337, -1.0686002969741821, -9.715300559997559, 
53, 245602038, 170.37484741210938, -80.74241638183594, -125.02980041503906, 9.877102851867676, -0.7923693656921387, -1.564542531967163, 1.8956714868545532, -1.1597357988357544, -9.086625099182129, 
54, 245610371, 170.622802734375, -80.74198913574219, -125.24559020996094, 9.866991996765137, -0.7966408133506775, -1.5656931400299072, 2.0114474296569824, -1.082329511642456, -8.116996765136719, 
55, 245618704, 170.2892608642578, -80.72154998779297, -124.88964080810547, 9.873079299926758, -0.8005399703979492, -1.5706616640090942, 2.127915620803833, -1.2760756015777588, -7.234715938568115, 
56, 245627037, 170.61904907226562, -80.72284698486328, -125.18873596191406, 9.848158836364746, -0.7797496318817139, -1.56290602684021, 2.220024347305298, -1.146262764930725, -6.414573669433594, 
57, 245635370, 170.37698364257812, -80.70466613769531, -124.92326354980469, 9.86806583404541, -0.8076153993606567, -1.5715864896774292, 2.3795244693756104, -1.3102707862854004, -5.479935646057129, 
58, 245643703, 170.79527282714844, -80.70568084716797, -125.30200958251953, 9.844822883605957, -0.8170289993286133, -1.5471925735473633, 2.4476325511932373, -1.4342691898345947, -4.581080913543701, 
59, 245652036, 170.64559936523438, -80.6897964477539, -125.1282730102539, 9.845542907714844, -0.8151178359985352, -1.5433980226516724, 2.600395679473877, -1.3455158472061157, -3.6869900226593018, 
60, 245660369, 171.15228271484375, -80.6917495727539, -125.59654998779297, 9.855881690979004, -0.8190706372261047, -1.5451284646987915, 2.7187843322753906, -1.5739178657531738, -2.725226640701294, 
61, 245668702, 171.1001434326172, -80.67708587646484, -125.51957702636719, 9.855509757995605, -0.827643871307373, -1.5412449836730957, 2.848853349685669, -1.5107786655426025, -1.8095173835754395, 
62, 245677035, 171.69094848632812, -80.68109893798828, -126.06684112548828, 9.867715835571289, -0.8377147912979126, -1.5651178359985352, 2.9916532039642334, -1.538672685623169, -0.9113799929618835, 
63, 245685368, 171.7413330078125, -80.66834259033203, -126.09230041503906, 9.867197036743164, -0.8359962701797485, -1.5633888244628906, 3.020366907119751, -1.5875191688537598, 0.20426073670387268, 
64, 245693701, 172.4241943359375, -80.67310333251953, -126.73059844970703, 9.864998817443848, -0.8355081081390381, -1.5376946926116943, 3.1303794384002686, -1.5664640665054321, 1.0759899616241455, 
65, 245702034, 172.5711212158203, -80.66285705566406, -126.85131072998047, 9.861685752868652, -0.831525444984436, -1.536035180091858, 3.3270459175109863, -1.5253533124923706, 2.0948727130889893, 
