sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 515691838, -128.04115295410156, -87.1540756225586, -122.20980072021484, 0, 0, 0, 0, 0, 0, 
1, 515700171, -125.76902770996094, -87.2214584350586, -124.45594024658203, 9.952179908752441, -0.4128588140010834, -0.35437318682670593, 3.428197145462036, 15.421219825744629, 1.4899674654006958, 
2, 515708504, -124.07543182373047, -87.22949981689453, -126.10362243652344, 9.960421562194824, -0.4024369716644287, -0.3474354147911072, 3.504425287246704, 16.68198013305664, 1.4982413053512573, 
3, 515716837, -121.32073211669922, -87.29759979248047, -128.83187866210938, 9.9909086227417, -0.39035698771476746, -0.3495854437351227, 3.4995970726013184, 17.554414749145508, 1.5933340787887573, 
4, 515725170, -119.90373992919922, -87.31131744384766, -130.230224609375, 9.979207992553711, -0.378227174282074, -0.33986616134643555, 3.6434082984924316, 18.615135192871094, 1.5742640495300293, 
5, 515733503, -116.62631225585938, -87.37714385986328, -133.48204040527344, 9.987918853759766, -0.3790179491043091, -0.33920785784721375, 3.5246870517730713, 19.669679641723633, 1.591989517211914, 
6, 515741836, -115.16087341308594, -87.40731048583984, -134.9326629638672, 9.988451957702637, -0.3818804621696472, -0.3736686706542969, 3.56656551361084, 20.668476104736328, 1.6210099458694458, 
7, 515750169, -111.29129791259766, -87.46672821044922, -138.77557373046875, 9.998957633972168, -0.36799025535583496, -0.35355478525161743, 3.685159921646118, 21.768638610839844, 1.5636087656021118, 
8, 515758502, -109.75640869140625, -87.49727630615234, -140.31800842285156, 10.017845153808594, -0.3946835398674011, -0.3698124587535858, 3.7015531063079834, 22.61211585998535, 1.6546931266784668, 
9, 515766835, -105.3253402709961, -87.54329681396484, -144.7236785888672, 10.019376754760742, -0.3881911337375641, -0.34904786944389343, 3.5575244426727295, 23.471961975097656, 1.6265943050384521, 
10, 515775168, -103.47150421142578, -87.56442260742188, -146.57273864746094, 10.028570175170898, -0.385524719953537, -0.3357682526111603, 3.629014492034912, 24.263315200805664, 1.744676113128662, 
11, 515783501, -98.50860595703125, -87.59092712402344, -151.50936889648438, 10.030872344970703, -0.3906407058238983, -0.37640658020973206, 3.6518750190734863, 25.173864364624023, 1.671099305152893, 
12, 515791834, -96.30818939208984, -87.60298156738281, -153.7075653076172, 10.033374786376953, -0.3771001994609833, -0.3664606809616089, 3.735325813293457, 25.868648529052734, 1.7504009008407593, 
13, 515800167, -91.00416564941406, -87.60249328613281, -158.9847869873047, 10.031418800354004, -0.37109047174453735, -0.37602660059928894, 3.7714295387268066, 26.4255428314209, 1.737324833869934, 
14, 515808500, -88.63539123535156, -87.60330200195312, -161.36337280273438, 10.032400131225586, -0.394290030002594, -0.3676823079586029, 3.624915838241577, 27.158676147460938, 1.7664227485656738, 
15, 515816833, -83.15835571289062, -87.5728759765625, -166.8135223388672, 10.028032302856445, -0.3899407684803009, -0.35724857449531555, 3.789116621017456, 27.70722198486328, 1.6927692890167236, 
16, 515825166, -80.68019104003906, -87.55655670166016, -169.2907257080078, 10.031000137329102, -0.391828715801239, -0.40595683455467224, 3.7806639671325684, 28.268810272216797, 1.8159735202789307, 
17, 515833499, -75.28160858154297, -87.4919662475586, -174.66314697265625, 10.045052528381348, -0.38218697905540466, -0.38724830746650696, 3.7205982208251953, 28.851306915283203, 1.80116868019104, 
18, 515841832, -72.90546417236328, -87.46009826660156, -177.0463409423828, 10.044744491577148, -0.38567686080932617, -0.3998067080974579, 3.801591157913208, 29.26175308227539, 1.8262453079223633, 
19, 515850165, -67.8431396484375, -87.36344909667969, 177.9174346923828, 10.041997909545898, -0.38900601863861084, -0.39905059337615967, 3.7393479347229004, 29.601726531982422, 1.76802396774292, 
