sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 1273920133, 92.17265319824219, -37.731414794921875, -52.65223693847656, 0, 0, 0, 0, 0, 0, 
1, 1273928466, 92.29951477050781, -37.74137878417969, -52.726131439208984, 6.033264636993408, 7.778659820556641, -0.2353164404630661, 9.796152114868164, -6.961180210113525, 1.4676573276519775, 
2, 1273936799, 92.34072875976562, -37.76212692260742, -52.766666412353516, 6.032986164093018, 7.769915580749512, -0.2305496633052826, 10.032136917114258, -7.215351104736328, 1.4959098100662231, 
3, 1273945132, 92.47417449951172, -37.77172088623047, -52.84346008300781, 6.041982650756836, 7.785012722015381, -0.21958889067173004, 10.369784355163574, -7.2322587966918945, 1.4571300745010376, 
4, 1273953465, 92.47665405273438, -37.79365539550781, -52.8817138671875, 6.043734073638916, 7.772856712341309, -0.1989961713552475, 10.414250373840332, -7.392550945281982, 1.5349204540252686, 
5, 1273961798, 92.61479187011719, -37.80354690551758, -52.96253204345703, 6.038020610809326, 7.804187774658203, -0.21439646184444427, 10.635377883911133, -7.604354381561279, 1.523829460144043, 
6, 1273970131, 92.60498809814453, -37.81843566894531, -52.97440719604492, 6.043456554412842, 7.810223579406738, -0.20777837932109833, 10.917338371276855, -7.6703877449035645, 1.514685034751892, 
7, 1273978464, 92.7471694946289, -37.827674865722656, -53.0567512512207, 6.050561428070068, 7.81969690322876, -0.2164190709590912, 11.00399112701416, -7.746334552764893, 1.4721910953521729, 
8, 1273986797, 92.7492446899414, -37.83404541015625, -53.0501594543457, 6.0361223220825195, 7.8243818283081055, -0.19170856475830078, 11.360237121582031, -7.887112140655518, 1.5630450248718262, 
9, 1273995130, 92.89771270751953, -37.84366226196289, -53.13624954223633, 6.039738655090332, 7.828495025634766, -0.19536077976226807, 11.481314659118652, -8.090744018554688, 1.5543873310089111, 
10, 1274003463, 92.90609741210938, -37.842769622802734, -53.14060592651367, 6.046896457672119, 7.821393966674805, -0.20835095643997192, 11.663942337036133, -8.105164527893066, 1.6220600605010986, 
11, 1274011796, 93.05811309814453, -37.85284423828125, -53.228363037109375, 6.032357215881348, 7.821948051452637, -0.20854245126247406, 11.782050132751465, -8.24138069152832, 1.6390678882598877, 
12, 1274020129, 93.08129119873047, -37.85029220581055, -53.24003601074219, 6.027267932891846, 7.850244998931885, -0.19877763092517853, 11.985118865966797, -8.366762161254883, 1.6143245697021484, 
13, 1274028462, 93.23871612548828, -37.85990524291992, -53.33109664916992, 6.03067684173584, 7.822911739349365, -0.21582354605197906, 12.186795234680176, -8.550725936889648, 1.6296805143356323, 
14, 1274036795, 93.27444458007812, -37.85365676879883, -53.35831832885742, 6.031038284301758, 7.822068214416504, -0.20431478321552277, 12.377839088439941, -8.698184967041016, 1.5593822002410889, 
15, 1274045128, 93.43589782714844, -37.862823486328125, -53.452247619628906, 6.013429164886475, 7.821774959564209, -0.18002189695835114, 12.45879077911377, -8.820621490478516, 1.6177953481674194, 
